business_id,company_age_years,industry_healthcare,industry_retail,industry_technology,industry_other,annual_revenue_inr,gstr1_vs_3b_mismatch,itc_anomaly_ratio,gst_filing_regularity,gst_revenue_volatility,circular_trading_flag,avg_daily_balance_inr,emi_bounce_count,cash_deposit_ratio,inward_bounce_ratio,obligations_to_credit_ratio,credit_score,revenue_growth_yoy,ebitda_margin,interest_coverage_ratio,current_ratio,debt_to_equity,debtor_days,altman_z_score,legal_dispute_flag,litigation_to_revenue,auditor_qualification_flag,mca_compliance_score,sector_headwind_score,site_visit_sentiment,collateral_coverage_ratio,risk_score,risk_category,suggested_loan_limit_inr,suggested_interest_rate_pct,default
eafb2bc6-eef7-4225-a783-f1b8270a1069,2,1,0,0,0,4236868,0.0,0.0,9,0.1327,0,303505,5,0.02,0.0143,0.1996,850,0.2777,0.2094,4.487,2.152,1.435,37,3.612,0,0.0,0,5,0.2604,1,2.025,13.6,LOW,1829556,11.05,0
41c8aa14-3c7e-4089-9274-c6700dad821b,19,0,0,0,1,3486107,0.0392,0.0277,9,0.1086,0,235525,4,0.0869,0.0508,0.1127,765,0.1903,0.1972,4.588,1.976,0.0,35,8.0,0,0.0,0,5,0.3027,1,1.714,13.6,LOW,1505364,11.05,0
d2a652ff-291e-48be-8c3f-6dce3a883e3f,23,0,0,0,1,1695592,0.0182,0.0049,8,0.1148,0,82556,3,0.0857,0.0,0.3628,749,0.1917,0.1403,2.783,1.33,1.444,45,1.833,0,0.0,0,3,0.2663,0,1.043,0.0,LOW,847796,10.5,0
d9a642ad-afed-4faf-9b5d-a03cdfd07242,2,0,0,1,0,4636769,0.1072,0.0926,8,0.1731,0,93926,4,0.3027,0.0604,0.5222,496,0.0212,0.0624,0.421,0.964,2.969,67,2.252,1,0.094,0,4,0.2239,0,0.814,68.2,HIGH,737667,13.23,1
5952d74e-ab99-4e39-9a76-af38a615a13e,21,0,1,0,0,1037460,0.0,0.0062,10,0.1428,0,44891,1,0.2233,0.0,0.2888,677,0.1361,0.1175,3.442,1.257,1.463,39,1.432,1,0.1623,0,4,0.2335,1,1.206,22.7,LOW,400837,11.41,0
0173eba5-fb87-4d0b-a2ad-83831c066f18,12,0,1,0,0,1543232,0.1215,0.0839,10,0.1277,0,66502,3,0.1562,0.0536,0.3106,692,0.1326,0.11,2.996,1.328,1.338,36,1.675,0,0.0,0,5,0.5461,1,1.389,27.3,LOW,561175,11.59,0
c5c899e7-fa89-4f2c-9b66-9c1d655e90ff,12,1,0,0,0,690238,0.0119,0.006,12,0.0857,0,50717,1,0.1639,0.0366,0.1921,767,0.1973,0.1582,4.632,2.406,0.852,37,2.4,0,0.0,0,5,0.0631,1,1.779,0.0,LOW,345119,10.5,0
93659071-3b6a-4808-93e3-3afc36fe6912,8,1,0,0,0,1155850,0.1358,0.0955,8,0.2318,0,25977,2,0.227,0.0185,0.4318,550,0.024,0.0536,1.575,0.817,2.359,62,0.81,0,0.0,0,2,0.1941,0,0.749,36.4,MEDIUM,367770,11.95,0
9925ded5-da71-4d1e-8c3b-33dc7558d62b,12,1,0,0,0,3379082,0.2099,0.1538,5,0.2496,0,89155,6,0.5096,0.0536,0.5428,439,-0.0265,0.0348,0.865,0.644,3.512,89,1.423,1,0.6447,0,1,0.1549,1,0.821,95.5,REJECT,38398,14.32,1
1203501c-2d35-4618-84b8-2fd80ccdac0e,24,0,0,1,0,2013728,0.0524,0.0074,8,0.1306,0,98080,0,0.2138,0.0,0.2779,612,0.0644,0.1431,2.561,1.323,1.227,47,2.028,0,0.0,0,4,0.2944,0,1.328,0.0,LOW,1006864,10.5,0
fb696a1e-950f-44e5-9b4b-183ad556517e,11,1,0,0,0,3533113,0.2648,0.2072,8,0.3347,0,14116,1,0.3642,0.0894,0.6043,424,-0.1226,0.0319,1.047,0.651,3.943,92,1.457,1,0.3781,1,2,0.1642,0,0.687,81.8,REJECT,160596,13.77,1
a015a4f6-0f46-44dc-812a-aa0e78369d43,2,0,0,1,0,3431686,0.255,0.1699,4,0.3817,0,39955,5,0.5855,0.1419,0.6907,413,0.0246,-0.0307,0.277,0.634,4.069,75,1.144,1,0.0673,1,3,0.1489,-1,0.255,95.5,REJECT,38996,14.32,1
14ac928f-4471-4e0a-9566-05bb9a478839,1,0,0,0,1,1346313,0.0939,0.0658,8,0.2151,0,27808,6,0.2968,0.0339,0.316,548,0.0936,0.1272,1.674,1.056,2.447,77,1.324,1,0.3101,0,3,0.1514,-1,0.415,40.9,MEDIUM,397774,12.14,0
841966c0-132c-4167-abcb-60fb5641fc29,4,0,0,0,1,2482695,0.0959,0.0645,10,0.3339,0,25747,5,0.2561,0.0,0.3938,459,0.054,0.1126,1.825,0.658,1.945,66,1.529,1,0.5742,0,2,0.1576,0,0.612,45.5,MEDIUM,677098,12.32,0
e2fe08da-178a-4f89-9f14-dec2a1f5b21e,9,1,0,0,0,1940567,0.0701,0.0771,11,0.0544,0,109635,3,0.1096,0.0135,0.2092,649,0.2199,0.1534,2.721,1.607,1.29,42,2.192,0,0.0,0,4,0.131,1,1.204,0.0,LOW,970283,10.5,0
65dd897f-f305-4327-9cc0-b6f0759f06c9,7,0,0,0,1,923880,0.09,0.0517,10,0.1456,0,65922,4,0.069,0.0,0.2755,850,0.1839,0.2572,4.648,2.127,0.726,34,2.829,0,0.0,0,5,0.4096,1,1.915,13.6,LOW,398948,11.05,0
9235931d-91c3-4319-91a0-2eee815eb96c,22,0,0,1,0,2119296,0.1058,0.0694,8,0.2388,0,60515,1,0.2936,0.0086,0.3647,584,0.1294,0.0507,1.203,0.751,2.702,67,1.106,1,0.7321,0,4,0.0662,0,0.432,68.2,HIGH,337160,13.23,1
378ac1ef-b7ff-49f9-855c-aef47b817607,10,0,0,1,0,2389529,0.0787,0.0553,11,0.123,0,161936,3,0.0851,0.0431,0.0934,810,0.2105,0.2566,4.114,1.546,0.397,37,3.536,0,0.0,0,5,0.3479,-1,2.119,4.5,LOW,1140457,10.68,0
92728d97-d7d7-48f7-9e77-7bfcd3080cc6,20,0,0,0,1,2598384,0.0928,0.0626,7,0.254,0,41019,4,0.2851,0.0019,0.4383,490,-0.0115,0.051,1.695,0.805,2.192,70,1.375,0,0.0,0,4,0.387,0,0.934,40.9,MEDIUM,767704,12.14,0
27d5a843-4acd-413c-ac6f-2951e24c394a,14,0,0,1,0,2729330,0.0686,0.0822,9,0.207,0,116294,1,0.2117,0.0608,0.3847,701,0.2309,0.1472,3.071,1.351,1.704,52,2.224,0,0.0,0,5,0.0921,-1,1.572,4.5,LOW,1302634,10.68,0
53e8f81a-8590-44f4-acfd-9f6843d3cf76,1,0,0,1,0,1008261,0.253,0.1797,7,0.3306,1,18261,3,0.4306,0.0991,0.5898,364,0.0094,0.0018,0.1,1.216,3.876,103,0.684,1,0.1131,1,1,0.1132,1,0.423,68.2,HIGH,0,13.23,1
ca02b78f-3083-4bad-9d18-5f005dc4252d,5,0,0,1,0,1501737,0.0277,0.0146,10,0.0951,0,58305,1,0.0833,0.0136,0.2923,745,0.1127,0.1404,3.009,1.509,1.251,53,1.92,0,0.0,0,4,0.1212,0,1.401,0.0,LOW,750868,10.5,0
266db473-563a-4901-9e66-246f5e73ff2a,13,0,0,0,1,4179284,0.0176,0.0207,10,0.221,0,121010,1,0.1725,0.0,0.3045,603,0.1636,0.1516,2.583,1.038,0.967,43,2.853,0,0.0,0,3,0.3239,0,1.317,0.0,LOW,2089642,10.5,0
dd26bb10-002e-4541-bfc0-bb4818fd78b2,6,0,0,0,1,4685032,0.0744,0.0771,8,0.1443,0,207637,6,0.0616,0.0529,0.3649,645,0.0958,0.1354,2.723,1.262,2.814,33,2.762,0,0.0,0,3,0.2955,0,1.464,22.7,LOW,1810126,11.41,0
30b407f1-2f12-4095-8235-979c6eee4782,22,0,1,0,0,1432176,0.2041,0.1556,8,0.3611,0,16548,2,0.4677,0.1051,0.4975,440,-0.0003,0.0614,0.264,0.689,3.813,106,0.783,1,0.2991,1,3,0.3425,-1,0.553,86.4,REJECT,48824,13.95,1
94a473e1-2e2d-4401-8550-46bbea59f675,17,1,0,0,0,2386884,0.0732,0.0202,10,0.3117,0,61829,3,0.251,0.0393,0.3933,535,-0.0935,0.083,1.259,1.051,2.393,62,1.551,1,0.6775,0,2,0.1096,0,0.995,40.9,MEDIUM,705215,12.14,0
88aa4ff6-26f7-4f91-8d8c-954b789ce2a7,15,0,0,0,1,4614018,0.1995,0.1566,4,0.2984,1,80084,6,0.4582,0.0967,0.5228,310,-0.1112,0.0243,1.186,0.437,3.848,85,1.726,0,0.0,0,2,0.3143,0,0.82,86.4,REJECT,0,13.95,1
4a8e080b-07db-4e4f-b38f-f6916058c082,7,1,0,0,0,3394328,0.0239,0.0462,12,0.1798,0,170001,2,0.2457,0.0032,0.2099,666,0.1788,0.123,2.813,1.373,1.45,27,2.452,0,0.0,0,4,0.217,-1,1.17,4.5,LOW,1620020,10.68,0
f744f82f-358c-49db-b5db-f33de24fc531,8,0,0,0,1,314925,0.0657,0.0582,9,0.1205,0,14977,8,0.1326,0.0425,0.2603,673,0.105,0.1643,2.647,1.256,1.847,48,1.266,0,0.0,0,4,0.2897,1,1.348,27.3,LOW,114518,11.59,1
a0495bd4-8ce3-4c27-a196-44ed09331a98,21,0,1,0,0,4374455,0.1155,0.0971,10,0.2434,0,144226,4,0.3531,0.036,0.4665,465,0.0625,0.0604,1.553,0.779,2.564,66,2.059,0,0.0,0,2,0.297,-1,0.522,59.1,HIGH,894774,12.86,0
1b7ebbd1-4467-4c21-8d84-9385b7aadb91,2,0,0,1,0,1457795,0.0415,0.0119,12,0.0836,0,82424,4,0.0583,0.0167,0.214,850,0.1192,0.2275,4.696,2.052,0.837,14,2.786,0,0.0,0,5,0.2794,1,1.941,13.6,LOW,629502,11.05,0
49134105-adfa-48f7-9624-f75485ca2011,18,1,0,0,0,3714224,0.1126,0.0668,6,0.175,0,105349,5,0.3877,0.0368,0.4387,552,0.1609,0.1167,1.776,1.155,2.455,69,2.268,1,0.2796,0,3,0.1323,0,1.291,45.5,MEDIUM,1012970,12.32,0
77a8f219-4717-4e8c-90e3-e049e62d2a1b,21,0,1,0,0,1381032,0.0222,0.0181,11,0.1111,0,69065,4,0.1617,0.0,0.2888,639,0.1914,0.0899,2.77,1.568,0.921,40,1.843,0,0.0,0,3,0.3942,0,1.051,13.6,LOW,596354,11.05,0
10665332-b00b-423a-9630-9b08f2db298c,23,1,0,0,0,2088029,0.2409,0.1642,8,0.4176,0,8845,1,0.408,0.0757,0.5814,395,-0.062,0.074,1.237,0.815,4.275,116,1.152,0,0.0,0,1,0.142,0,0.582,72.7,HIGH,142365,13.41,1
5e4b9058-645f-49de-a982-84050d8ba0b9,7,1,0,0,0,88774,0.0755,0.076,12,0.1943,0,5000,0,0.2144,0.0442,0.232,667,0.0957,0.2018,3.188,1.301,1.123,39,1.541,0,0.0,0,3,0.2368,1,1.476,13.6,LOW,38334,11.05,0
39b44765-616b-4333-874a-0594a6234e38,20,0,0,0,1,3319862,0.2375,0.1731,7,0.3469,0,24988,2,0.4282,0.1343,0.5314,369,0.0118,0.0476,0.965,0.843,2.956,85,1.602,0,0.0,0,1,0.3987,0,0.606,68.2,HIGH,264079,13.23,1
ad67f7b4-7e22-4a9d-9c18-7d6419abf8ba,16,0,0,1,0,2430158,0.0335,0.0263,9,0.0922,0,151292,0,0.0379,0.0485,0.1915,782,0.3189,0.218,4.522,2.062,0.715,21,3.229,0,0.0,0,5,0.2959,1,1.833,0.0,LOW,1215079,10.5,0
1f613e1d-1835-4cb5-aa5e-48a187f35a46,19,0,0,0,1,220357,0.197,0.1199,7,0.3353,0,5000,6,0.4261,0.0411,0.5667,336,0.0072,0.0711,1.063,0.727,3.115,102,0.404,0,0.0,0,1,0.2558,0,0.522,81.8,REJECT,10016,13.77,1
6c655d0b-c48e-4e79-b391-b143f869c218,9,0,0,0,1,3241117,0.2264,0.1732,4,0.4178,1,27235,6,0.4478,0.1292,0.5692,312,0.0803,0.0317,0.926,0.578,3.479,86,1.317,1,0.4834,0,1,0.255,-1,0.514,95.5,REJECT,0,14.32,1
90304298-3cbc-4081-8ddc-dd1a77a9baa7,12,1,0,0,0,2920227,0.0754,0.0366,7,0.24,0,56334,4,0.3671,0.0206,0.3917,585,-0.0053,0.0855,2.024,0.901,2.775,57,1.649,0,0.0,0,3,0.2199,0,0.883,59.1,HIGH,597319,12.86,0
fc328a6f-ce1e-42d9-b5ae-25234ad45b5e,14,0,0,0,1,3580948,0.0393,0.0,8,0.1616,0,149525,1,0.0833,0.0337,0.2574,687,0.0708,0.1006,3.16,1.415,1.898,52,2.371,0,0.0,0,4,0.2948,1,1.308,0.0,LOW,1790474,10.5,0
c0f3795b-e90d-44cc-92b0-5833a9282e77,7,1,0,0,0,4088702,0.1708,0.1475,5,0.4073,0,81600,5,0.4512,0.0411,0.7395,444,-0.1213,0.0442,0.393,1.188,3.826,76,2.053,0,0.0,0,1,0.1473,1,0.364,63.6,HIGH,371700,13.05,1
e552ff80-08f2-4e69-a60f-1500d85a2573,2,0,0,1,0,3646410,0.051,0.0736,7,0.2111,0,91477,5,0.3312,0.0247,0.4544,593,0.0765,0.0949,1.166,1.06,2.378,71,2.102,0,0.0,0,2,0.1444,0,0.887,27.3,LOW,1325967,11.59,0
3bb20486-2639-400c-a175-74f7eceeae2c,17,0,0,0,1,1544745,0.0943,0.098,6,0.3279,0,36772,4,0.3097,0.0471,0.4248,549,0.0605,0.0955,1.32,0.878,2.52,82,1.157,0,0.0,0,2,0.4128,-1,1.214,63.6,HIGH,280862,13.05,0
901cd45a-9418-42db-a79f-97bde2d30e98,11,1,0,0,0,3837323,0.2035,0.1765,6,0.2735,0,45152,3,0.5155,0.0369,0.536,342,-0.0591,0.072,1.19,0.534,3.663,95,1.683,0,0.0,0,2,0.2332,0,0.516,72.7,HIGH,261635,13.41,1
d75187ef-d0f7-4f4d-8b5b-2aacf0678dcf,18,0,0,0,1,4511578,0.0432,0.0263,8,0.2315,0,245642,2,0.1763,0.0355,0.2529,722,0.1686,0.1168,2.169,1.302,0.797,51,3.104,0,0.0,1,4,0.2905,0,1.053,0.0,LOW,2255789,10.5,0
70496631-2c42-46f7-afaf-b01f9bc1b7c2,12,1,0,0,0,1569841,0.016,0.0289,12,0.0614,0,96815,0,0.0708,0.0468,0.1722,759,0.2739,0.184,4.658,2.435,1.028,38,2.771,0,0.0,0,4,0.0984,1,1.77,0.0,LOW,784920,10.5,0
1a22afba-9c2d-4208-bd68-7fdc0c688cb6,3,0,0,1,0,4225484,0.1009,0.1052,10,0.2379,0,142694,0,0.3296,0.0351,0.4176,455,-0.0415,0.1369,1.745,0.92,1.917,82,2.474,0,0.0,0,3,0.1448,0,0.757,27.3,LOW,1536539,11.59,0
489014bf-2fca-45e2-938b-411a11c7b3d9,21,0,0,1,0,1994537,0.0583,0.0493,10,0.0555,0,94215,2,0.185,0.0641,0.1672,692,0.0842,0.1355,3.265,1.581,2.316,57,1.941,0,0.0,0,4,0.2107,1,1.032,0.0,LOW,997268,10.5,0
024d1be6-0d3d-41dd-b685-0a903298e89c,14,1,0,0,0,1334624,0.2061,0.1412,5,0.3273,0,15255,0,0.4305,0.0767,0.4558,400,-0.0008,0.046,0.872,0.625,3.338,94,0.664,0,0.0,0,1,0.1809,1,0.628,72.7,HIGH,90997,13.41,1
2be0d382-b6ac-47ed-b06f-6f291a08ae0f,15,0,0,1,0,3952249,0.0134,0.0007,11,0.028,0,329377,3,0.1058,0.0309,0.1418,761,0.1719,0.198,3.963,2.052,0.726,39,3.728,0,0.0,0,5,0.131,1,1.658,0.0,LOW,1976124,10.5,0
fe6daea4-baf6-44c5-9f25-050eb613bfce,19,0,0,0,1,4804593,0.1437,0.149,10,0.2196,0,86302,5,0.2674,0.0,0.4124,503,0.0021,0.0553,1.216,1.158,2.192,56,2.471,0,0.0,0,2,0.2004,0,0.775,40.9,MEDIUM,1419539,12.14,0
7716cd57-62a3-45d2-8869-2b719500e6e5,10,0,0,1,0,3457167,0.0401,0.0306,10,0.1431,0,150301,1,0.1494,0.0886,0.2656,675,0.1811,0.1887,2.327,1.286,1.248,52,2.754,0,0.0,0,5,0.2064,1,1.331,0.0,LOW,1728583,10.5,0
8a176bc1-9ce7-499a-9e89-d1e7adeee985,9,0,0,1,0,4876183,0.0146,0.0,9,0.1279,0,285015,6,0.0536,0.0507,0.2687,790,0.1226,0.1842,4.285,1.872,1.71,19,3.531,0,0.0,0,5,0.2692,-1,1.493,18.2,LOW,1994802,11.23,0
10ba0a9d-1ee4-4a79-b8bc-a365ef6819fc,10,0,1,0,0,1325435,0.0425,0.0046,10,0.1604,0,69165,0,0.2477,0.0085,0.1911,713,0.1019,0.1062,2.727,1.732,1.876,41,1.702,0,0.0,0,5,0.3559,0,0.952,13.6,LOW,572347,11.05,0
647edca8-04eb-412d-b74d-f632f76c609a,20,0,1,0,0,3311406,0.2152,0.1636,5,0.3654,1,78683,5,0.2889,0.0269,0.5049,326,-0.0303,0.0265,0.334,0.897,2.88,59,1.549,0,0.0,0,2,0.3301,-1,0.734,81.8,REJECT,0,13.77,1
17eaa564-fe50-45e0-bdbe-6208815ee7e3,23,1,0,0,0,3964304,0.0787,0.0837,6,0.1952,0,143241,1,0.3198,0.0401,0.4912,571,0.0156,0.0199,2.188,1.158,3.102,69,1.921,0,0.0,0,4,0.0596,-1,0.514,13.6,LOW,1711858,11.05,0
39863be4-d6c5-4aaa-bc14-b3f11e586426,4,1,0,0,0,928005,0.1901,0.1466,7,0.306,0,19172,6,0.4517,0.0327,0.5579,330,-0.003,0.0205,0.27,0.857,3.977,83,0.511,0,0.0,0,2,0.0993,0,0.405,86.4,REJECT,31636,13.95,1
2e33e3d7-8cad-4598-ae1e-533fb9446185,19,0,0,0,1,670585,0.1971,0.1788,8,0.4399,1,7498,1,0.366,0.0922,0.6031,439,-0.0841,0.011,1.338,0.792,3.388,101,0.356,1,0.6597,1,1,0.3703,-1,0.24,86.4,REJECT,0,13.95,1
85da452e-cf9a-4838-8678-ca0b72c67ad0,10,0,1,0,0,2709869,0.2462,0.1864,8,0.3132,0,27274,2,0.4655,0.1108,0.6731,388,0.0345,0.0585,1.274,1.104,3.623,93,1.529,1,0.4212,1,3,0.2497,1,0.503,68.2,HIGH,215557,13.23,1
990cc820-4e38-4500-988a-4373f54ab7db,17,0,0,0,1,822626,0.2011,0.1216,6,0.4328,0,5000,2,0.4738,0.0522,0.5084,385,-0.0575,0.0198,1.159,0.709,3.494,101,0.397,1,0.796,0,2,0.4418,-1,0.686,86.4,REJECT,28044,13.95,1
016dd1f3-331a-4f36-b81a-3262bcbb573e,12,0,0,0,1,5248980,0.0354,0.0185,8,0.1378,0,311819,5,0.2095,0.0478,0.274,641,0.1603,0.1666,2.522,1.515,2.289,34,3.31,0,0.0,0,5,0.3068,0,1.322,13.6,LOW,2266605,11.05,0
e2d5f1fe-9f4b-4633-a0df-797b45d041cc,1,0,1,0,0,650619,0.041,0.0397,12,0.0801,0,45408,5,0.02,0.0406,0.1637,769,0.2448,0.242,4.637,1.71,0.481,40,2.715,0,0.0,0,5,0.2231,0,2.278,13.6,LOW,280949,11.05,0
6091e2f2-186a-41ed-b204-4c386ce3c97c,11,0,1,0,0,2711952,0.0916,0.0786,6,0.3035,0,58904,3,0.3683,0.0659,0.2827,590,0.0123,0.1034,1.089,0.835,2.558,86,1.619,0,0.0,0,3,0.3903,0,1.117,54.5,MEDIUM,616352,12.68,0
834b1b69-660b-486a-9bfd-ee12d91b4d98,13,0,1,0,0,249495,0.039,0.0061,12,0.1436,0,18841,5,0.0431,0.0159,0.1614,823,0.0768,0.1935,4.864,1.76,0.629,37,2.178,0,0.0,0,4,0.386,0,1.614,13.6,LOW,107736,11.05,0
a82ee5ae-daf7-4ea6-83df-278c69d11a81,1,0,0,0,1,180334,0.1738,0.132,4,0.3445,0,5000,1,0.4843,0.027,0.6029,395,-0.0284,0.0442,0.77,0.955,2.927,97,0.425,0,0.0,0,2,0.265,-1,0.361,77.3,REJECT,10246,13.59,1
298d1d16-47ee-4f65-9cdf-141a4c7eeea6,1,0,0,1,0,770458,0.216,0.2265,7,0.3306,0,11719,0,0.4871,0.1157,0.5824,300,-0.0457,-0.0057,0.636,0.2,4.377,91,-0.067,0,0.0,0,2,0.2751,0,1.141,72.7,HIGH,52531,13.41,1
1ac7679f-6a96-49cc-be6b-30a9b730b9ee,21,1,0,0,0,484825,0.0424,0.0092,10,0.1472,0,21663,3,0.1362,0.0088,0.3171,615,0.1533,0.136,2.311,1.32,1.027,39,1.477,0,0.0,0,5,0.1004,1,1.513,13.6,LOW,209356,11.05,0
4336417f-6fec-41c0-9585-264c096174dd,16,0,0,1,0,1499687,0.0407,0.0458,9,0.1669,0,75121,0,0.213,0.0,0.2575,635,0.1064,0.1142,1.809,0.801,1.588,52,1.297,1,0.4207,0,3,0.2506,1,1.418,31.8,MEDIUM,511257,11.77,0
3f6bde67-ad7c-416f-b55c-938e4deba4f6,7,0,0,0,1,278825,0.0,0.0,9,0.1246,0,18470,5,0.0607,0.0406,0.1406,785,0.1742,0.2208,4.085,1.834,0.104,14,4.469,0,0.0,0,5,0.2972,0,1.815,13.6,LOW,120401,11.05,0
86866526-6c8b-4e1e-bf86-38351e34cf1e,23,0,0,1,0,5123569,0.1361,0.1262,7,0.2502,0,78529,4,0.1964,0.1174,0.4762,582,0.1705,0.1572,2.045,0.902,2.34,60,2.848,0,0.0,0,4,0.1773,0,0.955,36.4,MEDIUM,1630226,11.95,0
46f5aab8-8108-4868-b122-1591020ff9f1,10,0,1,0,0,3952793,0.0744,0.0416,10,0.2809,0,100811,6,0.3584,0.0285,0.3702,569,-0.0383,0.095,1.439,1.277,2.669,47,2.327,0,0.0,0,2,0.4574,-1,0.604,54.5,MEDIUM,898362,12.68,0
de564b8c-539c-4c1c-99ab-ad3c5bc95dd1,16,0,0,0,1,3722789,0.0501,0.0481,10,0.2319,0,196659,2,0.1412,0.0848,0.2976,616,0.164,0.0803,2.732,1.479,1.17,37,2.553,0,0.0,0,4,0.3787,1,1.331,0.0,LOW,1861394,10.5,0
2d0dfaa4-0f33-4f51-9d68-2ca941afe862,1,0,1,0,0,3723644,0.0202,0.0,11,0.0991,0,247517,1,0.0373,0.0108,0.1898,808,0.1655,0.1892,4.762,1.833,1.035,36,3.273,0,0.0,0,5,0.2614,0,1.814,0.0,LOW,1861822,10.5,0
258b03b8-e7d9-4af7-b8e7-22447129de57,22,1,0,0,0,2797937,0.0501,0.0459,9,0.0956,0,200987,4,0.0598,0.0086,0.2677,842,0.1799,0.2037,5.222,2.213,0.692,35,3.426,0,0.0,0,4,0.1804,1,1.619,13.6,LOW,1208200,11.05,0
5f3e37ef-bfb5-49df-b669-c2262795f907,9,0,1,0,0,1650521,0.1656,0.1143,8,0.1741,0,29758,4,0.3136,0.0473,0.4583,547,0.031,0.0826,2.13,1.004,2.964,65,1.188,0,0.0,0,2,0.5015,0,0.792,50.0,MEDIUM,206315,12.5,0
c85443a3-8187-4f7d-b507-e24d19260b5a,6,0,0,0,1,1111103,0.0613,0.0347,6,0.1185,0,27583,4,0.2971,0.0736,0.3223,554,0.0018,0.0581,1.211,1.008,3.045,66,0.872,0,0.0,0,2,0.4095,0,1.203,50.0,MEDIUM,277775,12.5,0
ca31da52-ea3e-486c-854e-40bdf5e94a26,15,0,0,1,0,4385705,0.0205,0.0253,8,0.1694,0,182752,4,0.2074,0.0,0.2087,716,0.1543,0.1474,2.023,1.159,1.265,26,2.866,0,0.0,0,3,0.1273,1,1.275,13.6,LOW,1893827,11.05,0
a2eb0567-ad43-4fcc-9c0f-57c392ce66d2,4,0,0,1,0,1473087,0.2257,0.1719,5,0.3453,0,25749,4,0.383,0.1123,0.5847,333,0.0334,0.0027,1.744,0.502,3.531,86,0.456,1,0.7281,0,2,0.3277,1,1.014,77.3,REJECT,83698,13.59,1
4a1e33f4-e46b-4c84-8e00-7a456fc98e24,15,0,1,0,0,1148394,0.0,0.0076,11,0.0543,0,76800,4,0.0429,0.0,0.1761,804,0.2282,0.1717,5.408,1.835,0.873,23,2.279,0,0.0,0,5,0.4244,1,1.452,13.6,LOW,495897,11.05,0
78681eb0-3881-4c6f-bb6c-ea0ef7ba2090,10,0,1,0,0,4997005,0.0435,0.031,9,0.0922,0,356122,2,0.0742,0.0036,0.1527,790,0.2062,0.2194,4.575,2.009,1.048,23,3.997,0,0.0,0,4,0.2661,1,1.696,0.0,LOW,2498502,10.5,0
6f37869c-55f5-4976-be54-6dc34445136d,16,1,0,0,0,873157,0.0453,0.0376,10,0.077,0,64542,4,0.1749,0.049,0.2409,773,0.1408,0.1695,3.992,2.016,0.806,35,2.316,0,0.0,0,4,0.1666,0,1.491,13.6,LOW,377045,11.05,0
69745793-5302-4516-a036-f010b72958c7,13,0,1,0,0,2898387,0.2368,0.1983,7,0.4064,0,49593,0,0.4443,0.0833,0.5612,340,-0.019,0.0561,1.185,1.009,3.576,81,1.538,0,0.0,0,2,0.3882,0,0.358,63.6,HIGH,263489,13.05,0
e0da06ce-51d8-423c-93d6-d600f3758979,19,0,1,0,0,3034340,0.2271,0.1747,5,0.3543,0,43454,2,0.5043,0.0787,0.5531,362,0.0794,-0.0011,0.757,0.777,3.403,83,1.224,1,0.358,0,3,0.2638,0,0.434,77.3,REJECT,172405,13.59,1
328fbdd3-15db-43e2-b14c-e7d01d86adc7,20,0,1,0,0,1318973,0.1411,0.093,7,0.2127,0,24196,1,0.3019,0.0904,0.4468,583,0.0272,0.1329,1.555,0.458,2.546,44,0.97,0,0.0,0,2,0.4065,0,0.963,45.5,MEDIUM,359720,12.32,0
742c0350-0c0e-4bc3-b2a9-4286f1f6f5e8,4,0,0,0,1,3513009,0.1853,0.1376,4,0.3995,0,43847,2,0.4258,0.1221,0.5275,310,-0.0726,0.0168,1.158,0.753,4.019,87,1.445,0,0.0,1,2,0.4944,0,0.653,72.7,HIGH,239523,13.41,1
7243a77f-68a5-4646-8fc8-b74ca421f867,20,0,0,1,0,3492548,0.102,0.1055,10,0.2391,0,74901,6,0.2877,0.0601,0.4941,584,0.0163,0.0733,1.734,0.71,2.758,54,1.71,0,0.0,0,3,0.3092,0,0.764,59.1,HIGH,714384,12.86,0
100fe7fc-5291-45b3-a891-6d64e715f884,22,1,0,0,0,3658935,0.0,0.0023,12,0.1063,0,235536,6,0.0716,0.0,0.1327,762,0.1706,0.2099,4.026,1.807,1.081,30,3.297,0,0.0,0,5,0.163,1,1.354,13.6,LOW,1579994,11.05,0
01b99701-7b01-40cc-8786-d10160addfe1,16,0,1,0,0,3525533,0.1267,0.0845,10,0.2261,0,79335,6,0.3302,0.0354,0.4394,532,-0.1147,0.063,1.47,0.838,2.789,55,1.755,0,0.0,0,3,0.3275,0,1.196,77.3,REJECT,400628,13.59,1
1a4a8fc1-f3ab-4892-9c3c-1b9a22e7ca2b,11,0,0,0,1,657297,0.045,0.044,7,0.2175,0,12138,2,0.3687,0.0204,0.486,581,0.0743,0.0843,1.864,0.867,2.438,66,0.764,0,0.0,1,2,0.3263,0,0.843,31.8,MEDIUM,224078,11.77,0
2448883d-8483-457d-a4d8-6d9217bb4bb5,15,0,0,1,0,2406131,0.0392,0.0407,8,0.1542,0,78883,3,0.198,0.0253,0.1974,647,0.0693,0.1573,3.004,1.125,1.628,43,2.018,0,0.0,0,4,0.122,0,1.077,0.0,LOW,1203065,10.5,0
6634543b-2b40-4d0d-ab58-e6e42eb21219,11,0,1,0,0,1940762,0.0301,0.0344,11,0.0806,0,120739,0,0.1394,0.0,0.1594,761,0.1034,0.2288,4.605,2.041,0.366,46,3.621,0,0.0,0,4,0.3118,1,1.855,0.0,LOW,970381,10.5,0
